,Text,Lemma,POS,Tag,Dependency,Alphabetical,Stopword
1132,stop,stop,VERB,VB,dobj,True,False
1133,pose,pose,VERB,VBP,advcl,True,False
1134,missed,miss,VERB,VBN,relcl,True,False
1135,consequences,consequence,NOUN,NNS,conj,True,False
1136,ask,ask,VERB,VB,conj,True,False
1137,assists,assist,VERB,VBZ,conj,True,False
1138,providers,provider,NOUN,NNS,dobj,True,False
1139,giving,give,VERB,VBG,pcomp,True,False
1140,facilitates,facilitate,VERB,VBZ,conj,True,False
1141,collection,collection,NOUN,NN,dobj,True,False
1142,database,database,NOUN,NN,pobj,True,False
1143,gathered,gather,VERB,VBN,conj,True,False
1144,interviews,interview,NOUN,NNS,compound,True,False
1145,workshops,workshop,NOUN,NNS,pobj,True,False
1146,remedied,remedie,VERB,VBD,conj,True,False
1147,listing,listing,NOUN,NN,dobj,True,False
1148,combinations,combination,NOUN,NNS,conj,True,False
1149,databases,database,NOUN,NNS,pobj,True,False
1150,relying,rely,VERB,VBG,advcl,True,False
1151,capability,capability,NOUN,NN,nsubj,True,False
1152,specith,specith,NOUN,NN,compound,True,False
1153,constructing,construct,VERB,VBG,pcomp,True,False
1154,measure,measure,NOUN,NN,dobj,True,False
1155,riskos,riskos,VERB,VB,pobj,True,False
1156,contrasted,contrast,VERB,VBN,advcl,True,False
1157,reason,reason,NOUN,NN,pobj,True,False
1158,ease,ease,NOUN,NN,pobj,True,False
1159,prioritization,prioritization,NOUN,NN,compound,True,False
1160,index,index,NOUN,NN,nsubjpass,True,False
1161,ects,ect,NOUN,NNS,conj,True,False
1162,organizationos,organizationo,NOUN,NNS,compound,True,False
1163,creating,create,VERB,VBG,pcomp,True,False
1164,categorizing,categorize,VERB,VBG,acl,True,False
1165,magnitude,magnitude,NOUN,NN,conj,True,False
1166,possibility,possibility,NOUN,NN,pobj,True,False
1167,whole,whole,NOUN,NN,pobj,True,True
1168,causal,causal,NOUN,NN,compound,True,False
1169,implication,implication,NOUN,NN,pobj,True,False
1170,recovery,recovery,NOUN,NN,pobj,True,False
1171,picture,picture,NOUN,NN,dobj,True,False
1172,mitigation,mitigation,NOUN,NN,pobj,True,False
1173,combining,combine,VERB,VBG,xcomp,True,False
1174,show,show,VERB,VB,conj,True,True
1175,clusters,cluster,NOUN,NNS,dobj,True,False
1176,arising,arise,VERB,VBG,acl,True,False
1177,exhibit,exhibit,VERB,VBP,ccomp,True,False
1178,riskso,riskso,NOUN,NN,compound,True,False
1179,usefulness,usefulness,NOUN,NN,conj,True,False
1180,occurring,occur,VERB,VBG,pcomp,True,False
1181,stored,store,VERB,VBN,relcl,True,False
1182,posted,post,VERB,VBN,conj,True,False
1183,improve,improve,VERB,VB,advcl,True,False
1184,judged,judge,VERB,VBN,relcl,True,False
1185,segregated,segregate,VERB,VBN,ccomp,True,False
1186,watch,watch,NOUN,NN,compound,True,False
1187,simulation,simulation,NOUN,NN,pobj,True,False
1188,assumes,assume,VERB,VBZ,relcl,True,False
1189,line,line,NOUN,NN,compound,True,False
1190,item,item,NOUN,NN,compound,True,False
1191,weighed,weigh,VERB,VBN,conj,True,False
1192,justify,justify,VERB,VBP,ccomp,True,False
1193,produce,produce,VERB,VB,conj,True,False
1194,calculating,calculate,VERB,VBG,oprd,True,False
1195,quantith,quantith,NOUN,NN,compound,True,False
1196,contrast,contrast,NOUN,NN,compound,True,False
1197,representations,representation,NOUN,NNS,pobj,True,False
1198,costs,cost,NOUN,NNS,conj,True,False
1199,lends,lend,VERB,VBZ,relcl,True,False
1200,incorporates,incorporate,VERB,VBZ,relcl,True,False
1201,compared,compare,VERB,VBN,conj,True,False
1202,answer,answer,VERB,VB,conj,True,False
1203,questions,question,NOUN,NNS,dobj,True,False
1204,parts,part,NOUN,NNS,nsubj,True,False
1205,helps,help,VERB,VBZ,acl,True,False
1206,aimed,aim,VERB,VBN,acl,True,False
1207,protecting,protect,VERB,VBG,pcomp,True,False
1208,qualitative,qualitative,NOUN,NN,pobj,True,False
1209,identified,identify,VERB,VBN,amod,True,False
1210,tree,tree,NOUN,NN,dobj,True,False
1211,correctness,correctness,NOUN,NN,conj,True,False
1212,combating,combat,VERB,VBG,conj,True,False
1213,derives,derive,VERB,VBZ,relcl,True,False
1214,derive,derive,VERB,VB,advcl,True,False
1215,calculate,calculate,VERB,VB,advcl,True,False
1216,correlating,correlate,VERB,VBG,pcomp,True,False
1217,represent,represent,VERB,VB,relcl,True,False
1218,attaching,attach,VERB,VBG,conj,True,False
1219,facilitate,facilitate,VERB,VBP,acl,True,False
1220,handle,handle,VERB,VB,xcomp,True,False
1221,eventos,evento,NOUN,NNS,compound,True,False
1222,distributions,distribution,NOUN,NNS,pobj,True,False
1223,questionnaires,questionnaire,NOUN,NNS,conj,True,False
1224,gather,gather,VERB,VB,relcl,True,False
1225,informationnfor,informationnfor,NOUN,NN,compound,True,False
1226,distribution,distribution,NOUN,NN,dobj,True,False
1227,nishing,nishing,NOUN,NN,pobj,True,False
1228,identity,identity,NOUN,NN,pobj,True,False
1229,location,location,NOUN,NN,conj,True,False
1230,criticality,criticality,NOUN,NN,compound,True,False
1231,proceeds,proceed,VERB,VBZ,advcl,True,False
1232,indicates,indicate,VERB,VBZ,advcl,True,False
1233,adjustment,adjustment,NOUN,NN,nsubjpass,True,False
1234,calculated,calculate,VERB,VBN,acl,True,False
1235,target,target,NOUN,NN,dobj,True,False
1236,expectation,expectation,NOUN,NN,conj,True,False
1237,exceeds,exceed,VERB,VBZ,advcl,True,False
1238,passed,pass,VERB,VBN,conj,True,False
1239,takes,take,VERB,VBZ,relcl,True,False
1240,conventions,convention,NOUN,NNS,conj,True,False
1241,identi,identi,NOUN,NN,compound,True,False
1242,complying,comply,VERB,VBG,advcl,True,False
1243,considers,consider,VERB,VBZ,relcl,True,False
1244,suf,suf,VERB,VB,ccomp,True,False
1245,poses,pose,VERB,VBZ,relcl,True,False
1246,entails,entail,VERB,VBZ,advcl,True,False
1247,agreeing,agree,VERB,VBG,xcomp,True,False
1248,implementing,implement,VERB,VBG,conj,True,False
1249,generate,generate,VERB,VB,conj,True,False
1250,eliminate,eliminate,VERB,VB,xcomp,True,False
1251,limit,limit,NOUN,NN,attr,True,False
1252,invoked,invoke,VERB,VBN,conj,True,False
1253,budgeting,budgeting,NOUN,NN,nmod,True,False
1254,maintained,maintain,VERB,VBN,advcl,True,False
1255,disseminated,disseminate,VERB,VBN,relcl,True,False
1256,obtained,obtain,VERB,VBN,acl,True,False
1257,concerning,concern,VERB,VBG,prep,True,False
1258,involving,involve,VERB,VBG,xcomp,True,False
1259,approve,approve,VERB,VB,advcl,True,False
1260,scheduled,schedule,VERB,VBN,conj,True,False
1261,updating,update,VERB,VBG,acl,True,False
1262,obtaining,obtain,VERB,VBG,xcomp,True,False
1263,authorizing,authorize,VERB,VBG,conj,True,False
1264,categorization,categorization,NOUN,NN,pobj,True,False
1265,nity,nity,NOUN,NN,compound,True,False
1266,aggregated,aggregate,VERB,VBN,ccomp,True,False
1267,deciding,decide,VERB,VBG,acl,True,False
1268,compromise,compromise,NOUN,NN,dobj,True,False
1269,mitigating,mitigate,VERB,VBG,advcl,True,False
1270,money,money,NOUN,NN,dobj,True,False
1271,pressure,pressure,NOUN,NN,dobj,True,False
1272,challenge,challenge,NOUN,NN,dobj,True,False
1273,potential,potential,NOUN,NN,conj,True,False
1274,compromised,compromise,VERB,VBN,conj,True,False
1275,achievable,achievable,NOUN,NN,attr,True,False
1276,technical,technical,VERB,VBP,conj,True,False
1277,combine,combine,VERB,VB,conj,True,False
1278,adopting,adopt,VERB,VBG,pcomp,True,False
1279,seems,seem,VERB,VBZ,relcl,True,True
1280,validated,validate,VERB,VBD,conj,True,False
1281,expanded,expand,VERB,VBN,ccomp,True,False
1282,arriving,arrive,VERB,VBG,pcomp,True,False
1283,approves,approve,VERB,VBZ,relcl,True,False
1284,involves,involve,VERB,VBZ,relcl,True,False
1285,advantage,advantage,NOUN,NN,dobj,True,False
1286,transference,transference,NOUN,NN,dobj,True,False
1287,party,party,NOUN,NN,pobj,True,False
1288,positioned,position,VERB,VBN,acomp,True,False
1289,enhancement,enhancement,NOUN,NN,conj,True,False
1290,fallback,fallback,NOUN,NN,conj,True,False
1291,presents,present,VERB,VBZ,advcl,True,False
1292,responding,respond,VERB,VBG,pcomp,True,False
1293,cancel,cancel,VERB,VB,conj,True,False
1294,resort,resort,NOUN,NN,pobj,True,False
1295,supplier,supplier,NOUN,NN,conj,True,False
1296,boundaries,boundary,NOUN,NNS,conj,True,False
1297,modifying,modify,VERB,VBG,pcomp,True,False
1298,allocations,allocation,NOUN,NNS,compound,True,False
1299,delivery,delivery,NOUN,NN,compound,True,False
1300,calendar,calendar,NOUN,NN,dobj,True,False
1301,pursue,pursue,VERB,VB,conj,True,False
1302,desired,desire,VERB,VBN,amod,True,False
1303,designed,design,VERB,VBN,acl,True,False
1304,turn,turn,VERB,VB,xcomp,True,False
1305,translate,translate,VERB,VBP,conj,True,False
1306,explore,explore,VERB,VB,acl,True,False
1307,deemed,deem,VERB,VBN,advcl,True,False
1308,prede,prede,NOUN,NN,compound,True,False
1309,imminence,imminence,NOUN,NN,dobj,True,False
1310,keep,keep,VERB,VB,conj,True,True
1311,informed,inform,VERB,VBN,acl,True,False
1312,referred,refer,VERB,VBN,ccomp,True,False
1313,inclusion,inclusion,NOUN,NN,pobj,True,False
1314,assignments,assignment,NOUN,NNS,dobj,True,False
1315,documentation,documentation,NOUN,NN,pobj,True,False
1316,post,post,NOUN,NN,compound,True,False
1317,assuming,assume,VERB,VBG,acl,True,False
1318,invested,invest,VERB,VBN,amod,True,False
1319,rewarded,reward,VERB,VBN,conj,True,False
1320,beneth,beneth,VERB,VB,conj,True,False
1321,improvements,improvement,NOUN,NNS,dobj,True,False
1322,briefed,brief,VERB,VBN,xcomp,True,False
1323,efforts,effort,NOUN,NNS,dobj,True,False
1324,mechanism,mechanism,NOUN,NN,dobj,True,False
1325,measuring,measure,VERB,VBG,pcomp,True,False
1326,provided,provide,VERB,VBN,conj,True,False
1327,foreseen,foresee,VERB,VBN,advcl,True,False
1328,cease,cease,VERB,VB,conj,True,False
1329,kept,keep,VERB,VBN,conj,True,False
1330,reassessment,reassessment,NOUN,NN,nsubjpass,True,False
1331,generating,generate,VERB,VBG,xcomp,True,False
1332,request,request,NOUN,NN,compound,True,False
1333,reassessing,reassess,VERB,VBG,pcomp,True,False
1334,audits,audits,NOUN,NN,nsubjpass,True,False
1335,keys,key,NOUN,NNS,conj,True,False
1336,recognition,recognition,NOUN,NN,pobj,True,False
1337,consolidates,consolidate,VERB,VBZ,ccomp,True,False
1338,ndings,nding,NOUN,NNS,dobj,True,False
1339,audit,audit,NOUN,NN,pobj,True,False
1340,consolidated,consolidate,VERB,VBN,conj,True,False
1341,highlighted,highlight,VERB,VBN,ccomp,True,False
1342,maintaining,maintain,VERB,VBG,pcomp,True,False
1343,adding,add,VERB,VBG,acl,True,False
1344,metrics,metric,NOUN,NNS,conj,True,False
1345,checking,check,VERB,VBG,acl,True,False
1346,collaboration,collaboration,NOUN,NN,pobj,True,False
1347,agenda,agenda,NOUN,NN,pobj,True,False
1348,sponsor,sponsor,NOUN,NN,nsubj,True,False
1349,motivates,motivate,VERB,VBZ,ccomp,True,False
1350,demonstrating,demonstrate,VERB,VBG,pcomp,True,False
1351,perception,perception,NOUN,NN,pobj,True,False
1352,conditioned,condition,VERB,VBN,conj,True,False
1353,buffers,buffer,NOUN,NNS,pobj,True,False
1354,trends,trend,NOUN,NNS,dobj,True,False
1355,forecast,forecast,VERB,VB,conj,True,False
1356,cient,cient,NOUN,NN,compound,True,False
1357,spending,spending,NOUN,NN,conj,True,False
1358,deliverables,deliverable,NOUN,NNS,pobj,True,False
1359,variation,variation,NOUN,NN,pobj,True,False
1360,record,record,VERB,VB,xcomp,True,False
1361,nish,nish,NOUN,NN,pobj,True,False
1362,goal,goal,NOUN,NN,nsubj,True,False
1363,report,report,NOUN,NN,dobj,True,False
1364,vehicle,vehicle,NOUN,NN,nmod,True,False
1365,detection,detection,NOUN,NN,pobj,True,False
1366,avoidance,avoidance,NOUN,NN,nmod,True,False
1367,exploitation,exploitation,NOUN,NN,conj,True,False
1368,sharing,sharing,NOUN,NN,conj,True,False
1369,expended,expend,VERB,VBD,conj,True,False
1370,archived,archive,VERB,VBN,xcomp,True,False
1371,indexed,index,VERB,VBN,conj,True,False
1372,arises,arise,VERB,VBZ,advcl,True,False
1373,characterized,characterize,VERB,VBN,relcl,True,False
1374,mechanics,mechanic,NOUN,NNS,pobj,True,False
1375,mirror,mirror,VERB,VB,conj,True,False
1376,phases,phase,NOUN,NNS,dobj,True,False
1377,name,name,NOUN,NN,dobj,True,True
1378,community,community,NOUN,NN,compound,True,False
1379,restricted,restrict,VERB,VBN,relcl,True,False
1380,country,country,NOUN,NN,pobj,True,False
1381,companion,companion,NOUN,NN,compound,True,False
1382,profession,profession,NOUN,NN,conj,True,False
1383,evidence,evidence,NOUN,NN,conj,True,False
1384,extension,extension,NOUN,NN,compound,True,False
1385,extensions,extension,NOUN,NNS,pobj,True,False
1386,discussion,discussion,NOUN,NN,dobj,True,False
1387,put,put,VERB,VB,xcomp,True,True
1388,proximity,proximity,NOUN,NN,pobj,True,False
1389,style,style,NOUN,NN,pobj,True,False
1390,format,format,NOUN,NN,compound,True,False
1391,intended,intend,VERB,VBN,relcl,True,False
1392,began,begin,VERB,VBD,conj,True,False
1393,exploration,exploration,NOUN,NN,dobj,True,False
1394,coupling,coupling,NOUN,NN,pobj,True,False
1395,section,section,NOUN,NN,pobj,True,False
1396,charter,charter,NOUN,NN,dobj,True,False
1397,deputy,deputy,NOUN,NN,compound,True,False
1398,expanding,expand,VERB,VBG,pcomp,True,False
1399,contradicting,contradict,VERB,VBG,conj,True,False
1400,keeps,keep,VERB,VBZ,conj,True,False
1401,limits,limit,NOUN,NNS,pobj,True,False
1402,guideoe,guideoe,NOUN,NN,compound,True,False
1403,discussions,discussion,NOUN,NNS,pobj,True,False
1404,starting,starting,NOUN,NN,compound,True,False
1405,contain,contain,VERB,VB,conj,True,False
1406,contradictions,contradiction,NOUN,NNS,nsubj,True,False
1407,text,text,NOUN,NN,pobj,True,False
1408,explanation,explanation,NOUN,NN,nsubjpass,True,False
1409,contradict,contradict,VERB,VB,conj,True,False
1410,translatable,translatable,NOUN,NN,pobj,True,False
1411,cial,cial,NOUN,NN,compound,True,False
1412,languages,language,NOUN,NNS,pobj,True,False
1413,soliciting,solicit,VERB,VBG,conj,True,False
1414,product,product,NOUN,NN,pobj,True,False
1415,practiced,practice,VERB,VBN,relcl,True,False
1416,formed,form,VERB,VBN,relcl,True,False
1417,consisted,consist,VERB,VBD,conj,True,False
1418,chartered,charter,VERB,VBN,relcl,True,False
1419,commissioned,commission,VERB,VBN,ccomp,True,False
1420,submitted,submit,VERB,VBN,ccomp,True,False
1421,winter,winter,NOUN,NN,pobj,True,False
1422,comment,comment,NOUN,NN,compound,True,False
1423,rate,rate,NOUN,NN,nsubj,True,False
1424,was,be,VERB,VBD,relcl,True,True
1425,concurrence,concurrence,NOUN,NN,pobj,True,False
1426,mag,mag,NOUN,NN,pobj,True,False
1427,ballot,ballot,NOUN,NN,pobj,True,False
1428,pm,pm,NOUN,NN,dobj,True,False
1429,participation,participation,NOUN,NN,nsubjpass,True,False
1430,conss,conss,NOUN,NN,oprd,True,False
1431,ict,ict,NOUN,NN,appos,True,False
1432,balloting,balloting,NOUN,NN,compound,True,False
1433,period,period,NOUN,NN,nsubjpass,True,False
1434,closed,close,VERB,VBN,relcl,True,False
1435,ballots,ballot,NOUN,NNS,nsubj,True,False
1436,returned,return,VERB,VBD,advcl,True,False
1437,voting,voting,NOUN,NN,compound,True,False
1438,pertained,pertain,VERB,VBN,acl,True,False
1439,revisions,revision,NOUN,NNS,pobj,True,False
1440,adjudication,adjudication,NOUN,NN,compound,True,False
1441,lists,list,NOUN,NNS,conj,True,False
1442,groupings,grouping,NOUN,NNS,pobj,True,False
1443,contributed,contribute,VERB,VBN,relcl,True,False
1444,production,production,NOUN,NN,conj,True,False
1445,convey,convey,VERB,VB,ccomp,True,False
1446,contributions,contribution,NOUN,NNS,dobj,True,False
1447,volunteered,volunteer,VERB,VBN,relcl,True,False
1448,acknowledges,acknowledge,VERB,VBZ,conj,True,False
1449,served,serve,VERB,VBD,ccomp,True,False
1450,leaders,leader,NOUN,NNS,pobj,True,False
1451,sub,sub,NOUN,NN,compound,True,False
1452,cappendix,cappendix,NOUN,NN,pobj,True,False
1453,participated,participate,VERB,VBD,acl,True,False
1454,m,m,VERB,VBP,advmod,True,False
1455,bond,bond,NOUN,NN,compound,True,False
1456,kiron,kiron,NOUN,NN,compound,True,False
1457,bondaleblaine,bondaleblaine,NOUN,NN,appos,True,False
1458,subrahmanyam,subrahmanyam,NOUN,NN,nsubj,True,False
1459,chinta,chinta,VERB,VB,ROOT,True,False
1460,corless,corless,VERB,VB,compound,True,False
1461,maliha,maliha,VERB,VBZ,ccomp,True,False
1462,fanduiz,fanduiz,NOUN,NN,compound,True,False
1463,ckirby,ckirby,VERB,VBD,ccomp,True,False
1464,fortenberry,fortenberry,NOUN,NN,dobj,True,False
1465,cbcp,cbcp,VERB,VBZ,ccomp,True,False
1466,gopalakrishnanrobert,gopalakrishnanrobert,NOUN,NN,dep,True,False
1467,grunewalddenise,grunewalddenise,NOUN,NN,dobj,True,False
1468,hilt,hilt,NOUN,NN,compound,True,False
1469,mba,mba,NOUN,NN,compound,True,False
1470,ayo,ayo,VERB,VBD,conj,True,False
1471,rameshchandra,rameshchandra,VERB,VBZ,ROOT,True,False
1472,r,r,NOUN,NN,nmod,True,False
1473,v,v,NOUN,NN,prep,True,False
1474,krishna,krishna,NOUN,NN,appos,True,False
1475,vasantha,vasantha,VERB,VB,nmod,True,False
1476,cissp,cissp,VERB,VBZ,relcl,True,False
1477,leonsergio,leonsergio,VERB,VBZ,appos,True,False
1478,saradhi,saradhi,VERB,VBZ,relcl,True,False
1479,motamarri,motamarri,NOUN,NN,dobj,True,False
1480,penakalapati,penakalapati,VERB,VBD,ccomp,True,False
1481,krista,krista,VERB,VBZ,ccomp,True,False
1482,read,read,VERB,VBD,ROOT,True,False
1483,ruchkalljoseph,ruchkalljoseph,VERB,VBP,dobj,True,False
1484,sherriff,sherriff,NOUN,NN,dobj,True,False
1485,simants,simant,NOUN,NNS,compound,True,False
1486,vivek,vivek,NOUN,NN,dobj,True,False
1487,stellingwerffjim,stellingwerffjim,VERB,VBZ,dobj,True,False
1488,sugavanam,sugavanam,NOUN,NN,compound,True,False
1489,svane,svane,NOUN,NN,compound,True,False
1490,cvenerando,cvenerando,VERB,VBZ,ROOT,True,False
1491,ing,e,VERB,VBG,prep,True,False
1492,tramontana,tramontana,VERB,VB,ccomp,True,False
1493,tuladhar,tuladhar,NOUN,NN,npadvmod,True,False
1494,vithynos,vithyno,VERB,VBZ,ccomp,True,False
1495,waits,wait,VERB,VBZ,ccomp,True,False
1496,improving,improve,VERB,VBG,pcomp,True,False
1497,anirban,anirban,NOUN,NN,amod,True,False
1498,tech,tech,NOUN,NN,amod,True,False
1499,drew,draw,VERB,VBD,ROOT,True,False
1500,suvransu,suvransu,NOUN,NN,compound,True,False
1501,basu,basu,NOUN,NN,nsubj,True,False
1502,healysergio,healysergio,VERB,VBZ,ccomp,True,False
1503,pgmp,pgmp,NOUN,NN,advmod,True,False
1504,mapm,mapm,NOUN,NN,compound,True,False
1505,jawed,jaw,VERB,VBD,ROOT,True,False
1506,gene,gene,NOUN,NN,compound,True,False
1507,simcock,simcock,NOUN,NN,compound,True,False
1508,nafaa,nafaa,VERB,VBZ,ROOT,True,False
1509,ofoegbu,ofoegbu,VERB,VBP,ROOT,True,False
1510,quintalalexey,quintalalexey,NOUN,NNS,dobj,True,False
1511,zimin,zimin,NOUN,NN,compound,True,False
1512,pme,pme,NOUN,NN,compound,True,False
1513,bednar,bednar,VERB,VBN,ccomp,True,False
1514,clarkterry,clarkterry,VERB,VB,ccomp,True,False
1515,cim,cim,NOUN,NN,dobj,True,False
1516,asbjorn,asbjorn,VERB,VBN,amod,True,False
1517,rolstadas,rolstada,NOUN,NNS,appos,True,False
1518,mention,mention,NOUN,NN,nsubj,True,False
1519,employees,employee,NOUN,NNS,pobj,True,False
1520,administrator,administrator,NOUN,NN,compound,True,False
1521,planner,planner,NOUN,NN,compound,True,False
1522,tables,table,NOUN,NNS,pobj,True,False
1523,supports,support,VERB,VBZ,relcl,True,False
1524,illustrations,illustration,NOUN,NNS,dobj,True,False
1525,explain,explain,VERB,VB,xcomp,True,False
1526,encouraged,encourage,VERB,VBN,ccomp,True,False
1527,followed,follow,VERB,VBN,advcl,True,False
1528,lifespan,lifespan,NOUN,NN,pobj,True,False
1529,strengthsweaknesses,strengthsweaknesse,NOUN,NNS,compound,True,False
1530,csfs,csfs,NOUN,NN,pobj,True,False
1531,applicationplanning,applicationplanne,VERB,VBG,compound,True,False
1532,analysisinvolvement,analysisinvolvement,NOUN,NN,conj,True,False
1533,membersdepends,membersdepend,NOUN,NNS,pobj,True,False
1534,oe,oe,NOUN,NN,compound,True,False
1535,dependencies,dependency,NOUN,NNS,compound,True,False
1536,weights,weight,NOUN,NNS,dobj,True,False
1537,definition,definition,NOUN,NN,conj,True,False
1538,threatso,threatso,NOUN,NN,pobj,True,False
1539,opportunitieso,opportunitieso,NOUN,NNS,compound,True,False
1540,scales,scale,NOUN,NNS,compound,True,False
1541,pxi,pxi,NOUN,NN,compound,True,False
1542,matrices,matrix,NOUN,NNS,compound,True,False
1543,confidence,confidence,NOUN,NN,pobj,True,False
1544,link,link,VERB,VBP,conj,True,False
1545,taxonomy,taxonomy,NOUN,NN,compound,True,False
1546,defined,define,VERB,VBN,amod,True,False
1547,disclosure,disclosure,NOUN,NN,compound,True,False
1548,usage,usage,NOUN,NN,compound,True,False
1549,fimetalanguagefl,fimetalanguagefl,NOUN,NN,dobj,True,False
1550,obecause,obecause,NOUN,NN,attr,True,False
1551,oweightso,oweightso,NOUN,NN,pobj,True,False
1552,weighted,weight,VERB,VBN,amod,True,False
1553,applicationassumptions,applicationassumption,NOUN,NNS,compound,True,False
1554,chartergenerates,chartergenerate,NOUN,NNS,compound,True,False
1555,hidden,hide,VERB,VBN,amod,True,False
1556,missedrequires,missedrequire,VERB,VBZ,ROOT,True,False
1557,constraintsbrainstormingallows,constraintsbrainstormingallow,VERB,VBZ,conj,True,False
1558,speak,speak,VERB,VB,xcomp,True,False
1559,mind,mind,NOUN,NN,dobj,True,False
1560,discussioncan,discussioncan,NOUN,NN,pobj,True,False
1561,generation,generation,NOUN,NN,appos,True,False
1562,ideasrequires,ideasrequire,NOUN,NNS,amod,True,False
1563,attendance,attendance,NOUN,NN,pobj,True,False
1564,workshop,workshop,NOUN,NN,pobj,True,False
1565,arrange,arrange,VERB,VB,relcl,True,False
1566,expensiveprone,expensiveprone,NOUN,NN,conj,True,False
1567,groupthink,groupthink,NOUN,NN,pobj,True,False
1568,dynamics,dynamic,NOUN,NNS,nsubj,True,False
1569,dominated,dominate,VERB,VBN,advcl,True,False
1570,facilitated,facilitate,VERB,VBN,acl,True,False
1571,generates,generate,VERB,VBZ,conj,True,False
1572,duplicates,duplicate,NOUN,NNS,conj,True,False
1573,stakeholderscommitment,stakeholderscommitment,NOUN,NN,pobj,True,False
1574,preparation,preparation,NOUN,NN,pobj,True,False
1575,facilitation,facilitation,NOUN,NN,compound,True,False
1576,diagrams,diagram,VERB,VBZ,conj,True,False
1577,promotes,promote,VERB,VBZ,ccomp,True,False
1578,thinkingdiagram,thinkingdiagram,NOUN,NN,dobj,True,False
1579,applicationcheck,applicationcheck,NOUN,NN,compound,True,False
1580,listscaptures,listscapture,NOUN,NNS,pobj,True,False
1581,experiencepresents,experiencepresent,NOUN,NNS,nmod,True,False
1582,riskscheck,riskscheck,NOUN,NN,compound,True,False
1583,grow,grow,VERB,VB,ROOT,True,False
1584,missedoften,missedoften,VERB,VBN,conj,True,False
1585,misses,miss,VERB,VBZ,ccomp,True,False
1586,maintenance,maintenance,NOUN,NN,dobj,True,False
1587,requireduse,requireduse,NOUN,NN,nsubj,True,False
1588,techniquecaptures,techniquecapture,NOUN,NNS,compound,True,False
1589,removes,remove,VERB,VBZ,conj,True,False
1590,biaslimited,biaslimite,VERB,VBN,pcomp,True,False
1591,expertise,expertise,NOUN,NN,pobj,True,False
1592,iterations,iteration,NOUN,NNS,pobj,True,False
1593,expertso,expertso,NOUN,NN,nmod,True,False
1594,reviewexposes,reviewexpose,VERB,VBZ,conj,True,False
1595,toolslimited,toolslimite,VERB,VBN,acl,True,False
1596,relevance,relevance,NOUN,NN,pobj,True,False
1597,experiencefmea,experiencefmea,NOUN,NN,compound,True,False
1598,fault,fault,NOUN,NN,compound,True,False
1599,see,see,VERB,VBP,xcomp,True,True
1600,engineersproduces,engineersproduce,NOUN,NNS,pobj,True,False
1601,reliability,reliability,NOUN,NN,pobj,True,False
1602,opportunitiesrequires,opportunitiesrequire,NOUN,NNS,pobj,True,False
1603,expert,expert,NOUN,NN,compound,True,False
1604,probabilities,probability,NOUN,NNS,pobj,True,False
1605,eventsforce,eventsforce,NOUN,NN,compound,True,False
1606,field,field,NOUN,NN,pobj,True,False
1607,analysiscreates,analysiscreate,VERB,VBZ,ccomp,True,False
1608,objectivestime,objectivestime,NOUN,NN,npadvmod,True,False
1609,consuming,consume,VERB,VBG,dobj,True,False
1610,viewprioritized,viewprioritize,VERB,VBD,amod,True,False
1611,basecaptures,basecapture,VERB,VBZ,ccomp,True,False
1612,experienceallows,experienceallow,NOUN,NNS,dobj,True,False
1613,benchmarking,benchmarke,VERB,VBG,acl,True,False
1614,organisations,organisation,NOUN,NNS,pobj,True,False
1615,happened,happen,VERB,VBN,pcomp,True,False
1616,excludes,exclude,NOUN,NNS,compound,True,False
1617,risksaccess,risksaccess,NOUN,NN,pobj,True,False
1618,applicationinfluence,applicationinfluence,NOUN,NN,compound,True,False
1619,exposes,expose,VERB,VBZ,prep,True,False
1620,drivers,driver,NOUN,NNS,nsubj,True,False
1621,techniquesrequires,techniquesrequire,NOUN,NNS,pobj,True,False
1622,structureidentify,structureidentify,NOUN,NN,nmod,True,False
1623,addressinterviews,addressinterview,NOUN,NNS,pobj,True,False
1624,detailgenerates,detailgenerate,NOUN,NNS,compound,True,False
1625,engagement,engagement,NOUN,NN,pobj,True,False
1626,stakeholderstime,stakeholderstime,NOUN,NN,compound,True,False
1627,raises,raise,VERB,VBZ,conj,True,False
1628,concerns,concern,NOUN,NNS,compound,True,False
1629,worries,worry,NOUN,NNS,dobj,True,False
1630,interviewing,interviewing,NOUN,NN,dobj,True,False
1631,questioning,question,VERB,VBG,conj,True,False
1632,skillsenvironment,skillsenvironment,NOUN,NN,dobj,True,False
1633,trust,trust,NOUN,NN,compound,True,False
1634,openness,openness,NOUN,NN,compound,True,False
1635,dentiality,dentiality,NOUN,NN,compound,True,False
1636,interviewer,interviewer,NOUN,NN,pobj,True,False
1637,interviewee,interviewee,VERB,VB,conj,True,False
1638,contributeallows,contributeallows,VERB,VB,ccomp,True,False
1639,competence,competence,NOUN,NN,pobj,True,False
1640,auto,auto,NOUN,NN,compound,True,False
1641,diagramming,diagramming,NOUN,NN,nsubj,True,False
1642,frustration,frustration,NOUN,NN,pobj,True,False
1643,moving,move,VERB,VBG,ccomp,True,False
1644,ng,ng,NOUN,NN,nsubj,True,False
1645,techniquestrict,techniquestrict,NOUN,NN,compound,True,False
1646,leverages,leverage,VERB,VBZ,ccomp,True,False
1647,experienceprevents,experienceprevent,NOUN,NNS,dobj,True,False
1648,mistakes,mistake,NOUN,NNS,dobj,True,False
